Branch,Location,Longitude,Latitude
춘천E편한점,강원도 춘천시 서부대성로 18,127.7253784,37.88454578
춘천두미르점,강원도 춘천시 영서로 2790,127.728292,37.90223067
홍천팔봉대명점,강원도 홍천군 서면 한치골길 755,127.6962575,37.67798238
원주매지호수점,강원도 원주시 흥업면 세동길 15,127.9113036,37.27985032
강릉강일점,강원도 강릉시 화부산로111번길 35,128.8883463,37.76771671
춘천후석로점,강원도 춘천시 후석로 376,127.747605,37.88423512
단관중앙점,강원도 원주시 단관길 102,127.9578209,37.32068774
동해쇄운점,강원도 동해시 효자로 572-2,129.0987956,37.48718269
춘천거두호반점,강원도 춘천시 동내면 외솔길19번길 80-10,127.7586382,37.85807433
홍천연봉점,강원도 홍천군 홍천읍 연봉중앙로 26,127.8754431,37.68160559
강원대삼척정문점,강원도 삼척시 장기재길 60-3,129.1623304,37.45128075
춘천후평6주공점,강원도 춘천시 후만로 33,127.7488544,37.87450669
동해천곡가야점,강원도 동해시 중앙로 203-1,129.1153585,37.51893344
홍천보령점,강원도 홍천군 홍천읍 마지기로 74,127.8859988,37.69611431
연곡부영점,강원도 강릉시 연곡면 영진3길 45,128.8426697,37.86936234
횡성안흥점,강원도 횡성군 안흥면 안흥로 30-1,128.1566609,37.41227033
사북아리랑점,강원도 정선군 사북읍 사북중앙로 13,128.8160786,37.2272848
양양남문점,강원도 양양군 양양읍 남문7길 12,128.6220889,38.07425297
단계제일점,강원도 원주시 장미공원길 43,127.9303672,37.3472306
속초대우점,강원도 속초시 동해대로 4274,128.5735939,38.19842042
춘천소양강점,강원도 춘천시 신북읍 신샘밭로 727,127.7901152,37.93106373
정선북평터미널점,강원도 정선군 북평면 북평중앙로 56,128.6662207,37.4491356
철원김화점,강원도 철원군 김화읍 김화로 613,127.4196407,38.24878723
동해천곡로데오점,강원도 동해시 천곡로 86-2,129.1150438,37.52287396
강릉신세계점,강원도 강릉시 용지로 146,128.9022915,37.76175413
원주행구효성점,강원도 원주시 번재길 32,127.9745792,37.34542811
상노1길,강원도 철원군 동송읍 상노1길 1,127.2434189,38.16318324
동해오렌지점,강원도 동해시 천곡로 14,129.1067623,37.52514139
소초흥양점,강원도 원주시 소초면 송황유사길 3,127.9743411,37.38157158
삼척코아루타워점,강원도 삼척시 교동로 97,129.1704505,37.4501644
오색터미널점,강원도 양양군 서면 대청봉길 58-52,128.4477258,38.07790265
경포하나점,강원도 강릉시 해안로 513,128.9038698,37.80469351
삼척여고점,강원도 삼척시 남산길 9,129.1670502,37.43643902
원주소금산점,강원도 원주시 지정면 소금산길 96,127.8258063,37.36582088
영월둥글바위점,강원도 영월군 영월읍 동강로 226,128.5080212,37.20063945
양양국제공항점,강원도 양양군 손양면 공항로 201,128.6628781,38.05874927
춘천퇴계하모니점,강원도 춘천시 남춘로36번길 44,127.7352708,37.86181746
삼척장미공원점,강원도 삼척시 동해대로 3852,129.1829514,37.42941495
고성공현진해변점,강원도 고성군 죽왕면 공현진길 17,128.5093697,38.35338454
춘천동면점,강원도 춘천시 동면 가산로 81,127.7814824,37.91138771
속초나하나점,강원도 속초시 만천8길 7,128.5771254,38.20177274
강릉입암태평양점,강원도 강릉시 입암로91번길 46,128.9114146,37.75605255
건강보험심사평가원점,강원도 원주시 혁신로 60,127.980522,37.32245984
영월동강시스타점,강원도 영월군 영월읍 사지막길 152,128.511183,37.216783
오색터미널점,강원도 양양군 서면 대청봉길 122,128.4537511,38.07717677
금호설악리조트점,강원도 속초시 사당골길 43,128.5488695,38.18386176
춘천신북산천점,강원도 춘천시 신북읍 장본길 2,127.752112,37.94710004
춘천미소점,강원도 춘천시 근화길15번길 37,127.7190466,37.87246608
웰리힐리파크2호점,강원도 횡성군 둔내면 고원로 451,128.2501185,37.4901353
원주대림E편한점,강원도 원주시 남원로 524,127.9466664,37.33025308
원주이안점,강원도 원주시 모란1길 47,127.9348024,37.36095705
원주흥화점,강원도 원주시 현충로58번길 21,127.9562628,37.36132737
주문진사거리점,강원도 강릉시 주문진읍 항구로 50,128.826944,37.89317032
BE메디칼,강원도 원주시 호저면 원문로 537-4,127.903806,37.35829565
죽도해수욕장,강원도 양양군 현남면 새나루길 43,128.7613081,37.97157686
철원동송점,강원도 철원군 동송읍 금학로 238,127.2174973,38.20964723
원주베르디움점,강원도 원주시 지정면 가곡로 120,127.8749245,37.38167042
강릉교동황제점,강원도 강릉시 강릉대로 211,128.8935931,37.75852267
원주혁신한성,강원도 원주시 봉황2길 15,37.33121097,37.33121097
원주무실대로점,강원도 원주시 시청로 84,127.9280185,37.33640683
평창스키하우스정문점,강원도 평창군 봉평면 태기로 141,128.3258685,37.58510463
우산챔프점,강원도 원주시 우산로 1,127.9356454,37.36532789
강릉미디어촌5단지점,강원도 강릉시 선수촌로 11,128.8681682,37.75435175
강릉유천미디어점,강원도 강릉시 선수촌로 10,128.8683561,37.75198067
낙산비치호텔점,강원도 양양군 강현면 낙산사로 73,128.630695,38.12343684
강릉선수촌8단지점,강원도 강릉시 선수촌로 113,128.8699087,37.76150205
평창대화으뜸점,강원도 평창군 대화면 대화중앙로 114,128.4556593,37.49916298
더존강촌신사옥점,강원도 춘천시 남산면 버들1길 130,127.6381137,37.75658817
평창더화이트호텔점,강원도 평창군 봉평면 태기로 228-95,128.3337557,37.57640527
속초1주공점,강원도 속초시 온정로 8,128.5929268,38.18480982
춘천후평대로점,강원도 춘천시 후석로 300,37.87811635,37.87811635
동해센트로빌점,강원도 동해시 한섬로 73,129.1122562,37.52103509
강릉물류센터포켓점,강원도 강릉시 사천면 과학단지로 137-49,128.8509823,37.80841218
한국관광공사점,강원도 원주시 세계로 10,127.9898869,37.3243083
죽도해수욕장점,강원도 양양군 현남면 새나루길 43,128.7606885,37.97219355
영월주공점,강원도 영월군 영월읍 하송로 113,128.4597099,37.17910154
삼척금메달휴게소점,강원도 삼척시 근덕면 삼척로 2775,129.2709819,37.31781625
춘천강촌역점,강원도 춘천시 남산면 강촌로 143,127.6372906,37.80661144
춘천시청점,강원도 춘천시 시청길 12,127.7289416,37.88012098
춘천서천점,강원도 춘천시 남산면 경춘로 138,37.83715726,37.83715726
동해부영점,강원도 동해시 청운2길 42,129.1074271,37.48438093
강릉영동대,강원도 강릉시 공제로359번길 54,128.856456,37.74838256
강릉사랑점,강원도 강릉시 신대학길 39,128.8969466,37.75428942
원주이지더원점,강원도 원주시 지정면 신지정로 325,127.8724366,37.38382141
원주시청점,강원도 원주시 천사로 179,127.9440674,37.3502566
거진항점,강원도 고성군 거진읍 거탄진로 191-1,128.4609421,38.44953533
정선북실점,강원도 정선군 정선읍 용담길 101,128.6515477,37.37837396
속초자이점,강원도 속초시 조양로 181,128.5803222,38.18736848
뉴정선중앙점,강원도 정선군 정선읍 봉양6길 26,128.6636659,37.37993756
인제서화리점,강원도 인제군 서화면 금강로 1749,128.2089559,38.2509371
춘천브라운점,강원도 춘천시 중앙로67번길 18,127.7277455,37.8777305
단관점,강원도 원주시 단구로 395,127.9560601,37.32167832
춘천후평세경점,강원도 춘천시 삭주로 126-1,127.7445336,37.88478713
동해북평점,강원도 동해시 오일장2길 2,129.1275663,37.48145126
강릉광장점,강원도 강릉시 임영로 105,128.8942989,37.75116497
고한배달점,강원도 정선군 고한읍 고한로 149,128.8528864,37.20159626
동해남부점,강원도 동해시 청운1길 50,129.1087054,37.48594577
거두점,강원도 춘천시 동내면 거두택지길 20,127.7534947,37.85327019
관설에버빌점,강원도 원주시 시청로 494-10,127.9616598,37.31530938
동해쇄운점,강원도 동해시 효자로 572-1,37.48769358,37.48769358
원주장양점,강원도 원주시 소초면 북원로 3112,127.9632903,37.41917174
영월동강점,강원도 영월군 영월읍 중앙로 85-1,128.4730969,37.18397803
강릉옥계점,강원도 강릉시 옥계면 현내중길 2,129.0347219,37.60878937
삼척도계으뜸점,강원도 삼척시 도계읍 도계로 226,129.0436732,37.22972398
조양그린점,강원도 속초시 조양로21번길 4,128.5984054,38.18614249
강릉교동택지점,강원도 강릉시 경포로 22,128.8766336,37.77162475
원주흥업두산점,강원도 원주시 흥업면 안밤골길 10,127.9181241,37.29217357
마지기로,강원도 홍천군 홍천읍 마지기로 110,127.8856081,37.69946587
춘천퇴계공단점,강원도 춘천시 퇴계농공로 75,127.7431775,37.84640029
강릉노암점,강원도 강릉시 임영로 49,128.8966857,37.74677688
신철원유명점,강원도 철원군 갈말읍 군탄로8번길 16,127.3013325,38.14759484
인제빙어점,강원도 인제군 북면 원통로 280,128.2139387,38.12650262
양구플러스점,강원도 양구군 양구읍 사명길 55,127.9881497,38.10473058
태백소도점,강원도 태백시 소도길 55,37.13744782,37.13744782
원주무실점,강원도 원주시 능라동길 70,37.3337949,37.3337949
원주코아루시티점,강원도 원주시 양지로 58,127.9846847,37.3266236
원통점,강원도 인제군 북면 원통로147번길 25-1,128.2027279,38.12285547
춘천샘밭대로점,강원도 춘천시 신북읍 신샘밭로 469,127.7614077,37.92959443
철원와수점,강원도 철원군 서면 와수로 174,127.4387964,38.2388887
속초현대점,강원도 속초시 미시령로 3395,128.5774936,38.20791554
홍천주공점,강원도 홍천군 홍천읍 갈마로 4,127.8975143,37.69193496
홍천화촌면점,강원도 홍천군 화촌면 성산로 111,127.9644348,37.7689421
설악한화쏘라노점,강원도 속초시 미시령로2983번길 111,128.5286759,38.21058715
춘천스무숲점,강원도 춘천시 스무숲길 35,127.7517267,37.84846397
양구방산점,강원도 양구군 방산면 장거리길 19,127.949229,38.20874822
낙산으뜸점,강원도 양양군 강현면 일출로 3,128.6295886,38.11944242
인제신남점,강원도 인제군 남면 신남로 57-1,128.0795759,37.96813875
봉평메밀점,강원도 평창군 봉평면 기풍로 150,128.3782683,37.61598114
원주행구현대점,강원도 원주시 행구로 216,127.9800322,37.33968006
춘천사농점,강원도 춘천시 동내면 춘천순환로 93,127.7546423,37.85674156
삼척새천년점,강원도 삼척시 새천년도로 81,129.1902696,37.43918993
고성대진항점,강원도 고성군 현내면 한나루로 136,128.4242661,38.49977473
춘천휴먼시아점,강원도 춘천시 남춘천새길 11,127.7333257,37.86229963
강릉내곡점,강원도 강릉시 강변로114번길 7,128.8818964,37.74451877
거진항점,강원도 고성군 거진읍 거탄진로 191,128.4608161,38.44953582
원주기업호반점,강원도 원주시 지정면 신지정로 295,127.8692814,37.37995222
화천간동점,강원도 화천군 간동면 파로호로 1183,127.8172673,38.05564686
고한하이힐점,강원도 정선군 고한읍 고한로 30,128.8428457,37.20837236
강릉회산한신점,강원도 강릉시 회산로 313,128.8632682,37.73796205
속초장사항점,강원도 속초시 장사항해안길 55,128.5876337,38.22643416
속초아바이점,강원도 속초시 청호로 122-1,128.5948363,38.20064823
영월금용점,강원도 영월군 영월읍 중리1길 108,128.4821484,37.18162564
춘천장학점,강원도 춘천시 동면 춘천로449번길 12-2,127.7543159,37.8934488
만종빛나점,강원도 원주시 호저면 원문로 637,127.8996698,37.35321896
원주반곡블루밍점,강원도 원주시 반곡길 48,127.965316,37.33822587
원주천매봉길점,강원도 원주시 천매봉길 152,127.9453254,37.32770231
면온IC점,강원도 평창군 봉평면 태기로 559,128.3576302,37.56404471
춘천교대원룸점,강원도 춘천시 공지로 151,127.7449626,37.8592619
원주기업도시점,강원도 원주시 지정면 신지정로 197,127.8746214,37.37383047
원주단구2차점,강원도 원주시 남원로527번길 23,127.9440245,37.33207211
태백번영로점,강원도 태백시 번영로 285,128.986599,37.168533
영월단종로점,강원도 영월군 영월읍 단종로 46,128.4660418,37.18687158
원주혁신중흥점,강원도 원주시 혁신로 405,127.9747182,37.33482204
춘천효자중앙점,강원도 춘천시 성심로35번길 2,127.7403201,37.88033585
평창태기로,강원도 평창군 봉평면 태기로 92,128.3211693,37.58766754
동해효가중앙점,강원도 동해시 효자남길 52,129.1084604,37.4907957
원주봉화산푸르지오,강원도 원주시 바우골길 11-3,127.918677,37.35479248
에이치속초라마다호텔점,강원도 속초시 대포항희망길 106,128.6100981,38.17425257
SK양양IC점,강원도 양양군 양양읍 설악로 2728,128.6238928,38.0840011
SK삼척IC점,강원도 삼척시 오십천로 101,129.1318518,37.44323286
속초청호점,강원도 속초시 청호로 51,128.5971839,38.19451873
원주신무로점,강원도 원주시 호저면 신무로 20,127.9004876,37.35791444
주문진수복점,강원도 강릉시 주문진읍 주문로 67-1,128.8256806,37.88999864
횡성섬강점,강원도 횡성군 횡성읍 섬강로 8,127.9822075,37.4951925
삼척새천년점,강원도 삼척시 새천년도로 85,129.190645,37.43934834
인제양우내안애,강원도 인제군 인제읍 인제로 258,38.07146636,38.07146636
원주판부으뜸점,강원도 원주시 판부면 매봉길 38,127.9444277,37.32092551
동해이원길점,강원도 동해시 이원길 147,129.1084482,37.4800193
정선아리랑점,강원도 정선군 정선읍 비봉로 57,128.6647515,37.38139123
강릉노암한라점,강원도 강릉시 남부로125번길 4,128.8941035,37.74247158
정선하이캐슬점,강원도 정선군 사북읍 하이원길 202,128.814206,37.20613067
단계사거리점,강원도 원주시 원문로 116,127.934693,37.35692001
동해묵호점,강원도 동해시 일출로 9,129.1093154,37.55009424
원주단계리버풀점,강원도 원주시 이화5길 1,127.9319281,37.34357299
한치골길,강원도 홍천군 서면 한치골길 262,127.6872729,37.65232374
임계점,강원도 정선군 임계면 서동로 4564,128.8507766,37.4944012
원주대후문점,강원도 원주시 흥업면 흥업텃둔길 12,127.9215519,37.30395352
